userID,recommended_artists
203,"['Destroy The Runner', 'More Than A Thousand', 'Killswitch Engage', 'As Cities Burn', 'Thursday', 'Neil Perry', 'Devil Sold His Soul']"
204,"['Refused', 'Bomb the Music Industry!', 'Sum 41', 'Dragon Ash', 'Hateen', 'Donots', 'Bad Religion']"
205,"['Ferras', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Set Your Goals', 'The Spill Canvas', 'At the Drive-In', 'Isles & Glaciers']"
206,"['The Dictators', 'The Black Keys', 'Death from Above 1979', 'The Enemy', 'theaudience', 'Mitchel Musso', 'Federico Miranda']"
207,"['Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Such Gold', 'The Spill Canvas', 'Latterman', 'The Methadones']"
208,"['Chelsea Grin', 'Judas Priest', 'Queensrÿche', 'Cacophony', 'Lost Horizon', 'Dio', 'Metallica']"
209,"['Mitchel Musso', 'Ferras', 'Federico Miranda', 'Sissel', 'Rodolfo', 'N-O-D', 'Selena Gomez & Demi Lovato']"
210,"['Sleeper', 'Feeder', 'The Enemy', 'Goto80', 'Ferras', 'Chris Bondy', 'Achillea']"
211,"['A Flock of Seagulls', 'Imperative Reaction', 'B-Movie', 'Seabound', 'ADULT.', 'Crossbreed', 'Switchblade Symphony']"
212,"['Mandragora Scream', 'Virgin Steele', 'Dimension Zero', ""Luca Turilli's Dreamquest"", 'Sonata Arctica', 'Kiske/Somerville', 'The Gathering']"
213,"['Forbidden', 'Chelsea Grin', 'Queensrÿche', 'Slipknot', 'Avalanch', 'Rage', 'My Ticket Home']"
214,"['múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'Ferras', 'Red Hot Chili Peppers', 'Prince & The Revolution', 'Boyz II Men', 'Jodeci']"
215,"['Federico Miranda', 'Ferras', 'Goto80', 'Prince & The Revolution', 'The Alter Boys', 'theaudience', 'Feeder']"
216,"['Imperative Reaction', 'B-Movie', 'Johnny Hates Jazz', 'Eurythmics', 'Depeche Mode', 'ADULT.', 'Mindless Faith']"
217,"['Throbbing Gristle', 'Amon Düül II', 'Jon Hassell', 'Alusa Fallax', 'David Sylvian', 'Captain Beyond', 'The Music Machine']"
218,"['Crosby, Stills & Nash', 'The Allman Brothers Band', 'KISS', 'The Doors', 'Syd Barrett', 'Colour Haze', 'Small Faces']"
219,"['Goto80', 'Federico Miranda', 'Ferras', 'Say Anything', 'Dance of Days', 'Jimmy Eat World', 'Such Gold']"
220,"['múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Federico Miranda', 'Primus', 'Blur', 'Fair to Midland', 'Slipknot']"
223,"['Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Ferras', 'Kay Starr', 'Kate Winslet', 'Bix Beiderbecke', 'Cannonball Adderley']"
224,"['Thomas Dolby', 'Altered Images', 'Depeche Mode', 'Johnny Hates Jazz', 'Carved Souls', 'Xmal Deutschland', 'Die Sektor']"
225,"['Judas Priest', 'Queensrÿche', 'Forbidden', 'Sabbat', 'Xentrix', 'Lost Horizon', 'Deströyer 666']"
226,"['Ferras', 'Goto80', 'Mitchel Musso', 'Legião Urbana', 'Detonautas Roque Clube', 'Faichecleres', 'Massacration']"
227,"['Goto80', 'Ferras', 'múm & Úrú Búrú Sextettinn', 'Carpenters', 'Rodolfo', 'Wonder Girls', 'Dal★shabet']"
228,"['Billy Bragg', '[Br]om', 'Blitzen Trapper', 'Mitchel Musso', 'Federico Miranda', 'Gillian Welch', 'Tim Barry']"
229,"['Mitchel Musso', 'Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Since October', 'Thousand Foot Krutch', 'Mainstay', 'Ascend The Hill']"
230,"['Goto80', 'múm & Úrú Búrú Sextettinn', 'Federico Miranda', '平井堅', 'Rhymester', 'David Sylvian', 'Róisín Murphy']"
231,"['Goto80', 'Mitchel Musso', 'Federico Miranda', 'Britney Spears vs Avril Lavigne', 'N-O-D', 'Radio Killer', 'Adela Popescu']"
232,"['Ferras', 'Goto80', 'Federico Miranda', 'Selena Gomez & Demi Lovato', 'Britney Spears vs Avril Lavigne', 'Rodolfo', 'Carpenters']"
233,"['Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'David Sylvian & Robert Fripp', 'Róisín Murphy', nan, 'Lady Gaga']"
234,"['Jedi Mind Tricks', ""Lil' Wayne"", 'D.I.', 'X-Clan', 'Jeru the Damaja', 'Redman', 'DMX']"
235,"['Suicide Silence', 'Chelsea Grin', 'Judas Priest', 'Mandragora Scream', 'Virgin Steele', 'Black Label Society', 'Avalanch']"
236,"['múm & Úrú Búrú Sextettinn', 'Ferras', 'Goto80', 'The Smashing Pumpkins', 'Rush', 'The Breeders', 'Muse']"
237,"['Feeder', 'The Enemy', 'Blur', 'Pulp', ""The La's"", 'Red Hot Chili Peppers', 'Primus']"
238,"['Goto80', 'Federico Miranda', 'Ferras', 'Anna Tatangelo', nan, 'Neilos']"
240,"['Mitchel Musso', 'Ferras', 'Federico Miranda', 'The White Stripes', 'Rush', 'The Killers', 'Muse']"
241,"['Forbidden', 'Judas Priest', 'Suicide Silence', 'James LaBrie', 'Jon & Vangelis', 'Behold... the Arctopus', 'Jordan Rudess']"
242,"['Kay Starr', 'Carpenters', 'Rodolfo', 'Federico Miranda', 'Goto80', 'Fey', 'Paty Cantú']"
243,"['Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Ferras', 'Cut Chemist', 'Portishead', 'Goldfrapp', 'Tori Amos']"
244,"['R. Kelly', 'Jon B.', 'Tamia', 'Alicia Keys', 'Donell Jones', 'múm & Úrú Búrú Sextettinn', 'Ferras']"
247,"['Goto80', 'Ferras', 'múm & Úrú Búrú Sextettinn', 'tobyMac', 'Fireflight', 'The Letter Black', 'Rob Rock']"
248,"['Ferras', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Selena Gomez & Demi Lovato', 'Maroon', 'Alphabeat', 'Inna']"
249,"['Haste the Day', 'Before Their Eyes', 'Thursday', 'For Today', 'The Jesus Lizard', 'The Spill Canvas', 'Set Your Goals']"
250,"['Uriah Heep', 'Frank Zappa', 'Porcupine Tree', 'Xiu Xiu', 'The Mars Volta', 'Banco del Mutuo Soccorso', 'Kamelot']"
251,"['Primus', 'Red Hot Chili Peppers', 'Blur', 'Chino & Nacho', 'Chichi Peralta', 'The White Stripes', 'Soledad Brothers']"
252,"['Federico Miranda', 'Ferras', 'Mitchel Musso', 'Lady Gaga', 'iamamiwhoami', nan, nan]"
253,"['Sin Bandera', 'Gloria Trevi', 'La Nueva Banda Timbiriche', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'N-O-D', 'Maroon']"
254,"['Bad Religion', 'Close Your Eyes', 'Dragon Ash', 'SR-71', 'Flux of Pink Indians', 'Ska-P', 'The O.C. Supertones']"
255,"['Lovage', 'LTJ Bukem', 'Boards of Canada', 'sayCeT', 'Halou', 'Blind Divine', 'Älymystö']"
256,"['múm & Úrú Búrú Sextettinn', 'Goto80', 'Ferras', 'Maroon', 'Britney Spears vs Avril Lavigne', 'Ana Cañas', 'Lulu Santos']"
257,"['Atari Teenage Riot', 'Crossbreed', 'Switchblade Symphony', 'Die Sektor', 'Seabound', 'And One', 'Poésie Noire']"
258,"['Britney Spears vs Avril Lavigne', 'Katy Perry', 'N-O-D', 'Goto80', 'Federico Miranda', 'Showtime Cast', 'Acid Black Cherry']"
259,"['Federico Miranda', 'Mitchel Musso', 'Ferras', 'theaudience', 'The Enemy', 'Jerry Cantrell', 'Breaking Benjamin']"
260,"['Federico Miranda', 'Mitchel Musso', 'Goto80', 'Diana Ross and The Supremes', 'Lionel Richie', 'Mahalia Jackson', 'Sarah Connor']"
261,"['Molotov Solution', 'War of Ages', 'Blinded Colony', 'The Crimson Armada', 'Animosity', 'Ferras', 'Mitchel Musso']"
262,"['Eurythmics', 'Altered Images', 'Arcadia', 'Giorgia', 'Claudio Baglioni', 'ADULT.', 'Die Sektor']"
263,"['Eurythmics', 'Arcadia', 'Altered Images', 'Imperative Reaction', 'A Flock of Seagulls', 'Men Without Hats', 'Dasaev']"
264,"['Ferras', 'múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'A Flock of Seagulls', 'Imperative Reaction', 'Arcadia', 'Eurythmics']"
265,"['The Smashing Pumpkins', 'The White Stripes', 'Rush', 'Queensrÿche', 'Forbidden', 'Annihilator', 'Slipknot']"
266,"['The Enemy', 'theaudience', 'Feeder', 'Mitchel Musso', 'Federico Miranda', ""The La's"", 'The Shamen']"
267,"['Federico Miranda', 'Mitchel Musso', 'Goto80', 'Emerson Drive', 'Lady Antebellum', 'Katy Perry', 'N-O-D']"
268,"['Vixen', 'The Darkness', 'Hanoi Rocks', 'Hardcore Superstar', 'Twisted Sister', 'Metallica', 'Led Zeppelin']"
269,"['The Enemy', 'Feeder', 'theaudience', 'Blur', 'Red Hot Chili Peppers', ""The La's"", 'Pulp']"
270,"['We The Kings', 'Farewell', 'The Red Jumpsuit Apparatus', 'Flux of Pink Indians', 'The Weirdos', 'Bad Religion', 'Bomb the Music Industry!']"
271,"['Britney Spears vs Avril Lavigne', 'Maroon', 'Selena Gomez & Demi Lovato', 'Goto80', 'múm & Úrú Búrú Sextettinn', 'David Sylvian', 'Róisín Murphy']"
273,"['Haste the Day', 'As Cities Burn', 'Thursday', 'For Today', 'Neil Perry', 'Queensrÿche', 'Forbidden']"
274,"['Eurythmics', 'Thomas Dolby', 'Altered Images', 'ADULT.', 'Xmal Deutschland', 'Imperative Reaction', 'Johnny Hates Jazz']"
275,"['Carved Souls', 'A Flock of Seagulls', 'B-Movie', 'Altered Images', 'Arcadia', 'Marsheaux', 'Dasaev']"
277,"['Five Finger Death Punch', 'The White Stripes', 'KISS', 'Mute Math', 'The Killers', 'Federico Miranda', 'Mitchel Musso']"
278,"['Britney Spears vs Avril Lavigne', 'Maroon', 'Selena Gomez & Demi Lovato', 'Goto80', 'múm & Úrú Búrú Sextettinn', 'Andrew Sixty', 'G.S.Agostinho']"
279,"['Chelsea Grin', 'Suicide Silence', 'Queensrÿche', 'Blinded Colony', 'Molotov Solution', 'Mnemic', 'Texas in July']"
280,"['Ferras', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'iamamiwhoami', 'Róisín Murphy', nan, 'Lady Gaga']"
281,"['Metallica', 'Dio', 'Led Zeppelin', 'Five Finger Death Punch', 'KISS', 'Halford', 'Bruce Dickinson']"
282,"['KISS', 'Rush', 'The White Stripes', 'Crosby, Stills & Nash', 'Jethro Tull', 'The Wilde Flowers', 'Uriah Heep']"
283,"['Halou', 'Cut Chemist', 'Faithless', 'LTJ Bukem', 'Boards of Canada', 'Koop', 'Gene Ammons']"
284,"['Federico Miranda', 'Goto80', 'Ferras', 'Trapt', 'Parabelle', 'Stone Sour', 'Snot']"
285,"['The Smashing Pumpkins', 'Five Finger Death Punch', 'Rush', 'L.A. Guns', 'Metallica', 'Queensrÿche', 'Judas Priest']"
286,"['Mitchel Musso', 'Goto80', 'Ferras', 'David Sylvian & Robert Fripp', 'David Sylvian', nan, 'ＲＥＤ']"
288,"['Robi Draco Rosa', 'Julieta Venegas', 'El Tri', 'The Smashing Pumpkins', 'Rush', 'Babasónicos', 'Ximena Sariñana']"
289,"['Milburn', 'Grizzly Bear', 'Chances With Wolves', 'The Litter', 'The Black Keys', 'Say Anything', 'Dance of Days']"
290,"['Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Ferras', 'Depeche Mode', 'Eurythmics', 'B-Movie', 'Imperative Reaction']"
291,"['Goto80', 'Mitchel Musso', 'Ferras', 'Carrie Underwood', 'Lady Antebellum', 'Carpenters', 'Sissel']"
292,"['David Sylvian', 'Alusa Fallax', 'The Mars Volta', 'Omar A. Rodriguez-Lopez', 'The Wilde Flowers', 'Hydria', 'Genesis']"
293,"['The Invalids', 'Johnie 3', 'The Red Jumpsuit Apparatus', 'Reagan Youth', 'Peter Pan Speedrock', 'Ferras', 'Mitchel Musso']"
294,"['Total Eclipse', 'Younger Brother', 'Shpongle', 'Pjusk', 'Arms and Sleepers', 'Tycho', 'Boards of Canada']"
295,"['Queensrÿche', 'Chelsea Grin', 'Suicide Silence', 'The Smashing Pumpkins', 'KISS', 'L.A. Guns', 'Dio']"
296,"['Jimmy Lee & Wayne Walker', '(1962-1966)', 'Warren Smith', 'Devil Doll', 'Bernie Early', 'Sleepy LaBeef', 'The Go Getters']"
297,"['My Brightest Diamond', 'Beirut', 'Andrew Bird', 'Primus', 'Red Hot Chili Peppers', 'Interpol', 'Bombay Bicycle Club']"
298,"['Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Ministério Apascentar De Nova Iguaçu', 'Padre Fábio de Melo', 'Mahalia Jackson', 'Ana Paula Valadão']"
299,"['Goto80', 'Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Milburn', 'Grizzly Bear', 'Lulu Santos', '14 Bis']"
300,"['Nenhum de Nós', 'Os Paralamas do Sucesso', 'Legião Urbana', 'Cascadura', 'Vera Loca', 'Skank', 'Claudia Leitte - As Máscaras - 2O1O']"
301,"['múm & Úrú Búrú Sextettinn', 'Ferras', 'Mitchel Musso', 'Blur', 'Feeder', 'Olivia Ruiz', 'Johnny Hallyday']"
302,"['Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Ferras', 'Within Temptation', 'Christian Death', 'Dimension Zero', 'Mutiny Within']"
303,"['Japan', 'The Neon Judgement', 'The Mission', 'Mindless Faith', 'Die Sektor', 'Meat Puppets', 'The White Stripes']"
304,"['Imperative Reaction', 'Johnny Hates Jazz', 'B-Movie', 'ADULT.', 'Xmal Deutschland', 'Eurythmics', 'Thomas Dolby']"
305,"['múm & Úrú Búrú Sextettinn', 'Goto80', 'Mitchel Musso', 'Róisín Murphy', 'David Sylvian', 'Lady Gaga', 'ＲＥＤ']"
306,"['Xmal Deutschland', 'ADULT.', 'Die Sektor', 'Johnny Hates Jazz', 'Imperative Reaction', 'Thomas Dolby', 'Eurythmics']"
307,"['Haltya', 'Astrix', 'Younger Brother', 'Hilight Tribe', 'Blank & Jones', 'Yahel', 'Vibe Tribe']"
308,"['The Smashing Pumpkins', 'The White Stripes', 'Five Finger Death Punch', 'Annihilator', 'Slipknot', 'Metallica', 'Avatar']"
310,"['Mitchel Musso', 'Ferras', 'Federico Miranda', 'Eminem feat. Drake, Kanye West, Lil Wayne', ""Lil' Wayne"", 'Ayakashi Japanese Classic Horror', 'J. Cole']"
311,"['Ferras', 'múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'Bombay Bicycle Club', 'Interpol', 'Seu Jorge', 'João Bosco & Vinícius               - www.CdsCompletos.net']"
312,"['Orange_T', '鈴木あみ', 'YUKI', 'Goto80', 'Mitchel Musso', 'Wonder Girls', 'SHINee']"
313,"['Queensrÿche', 'Judas Priest', 'Forbidden', 'Johanna Kurkela', 'Avantasia', 'Mutiny Within', 'Amon Amarth']"
314,"['Goto80', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Fernando Sor', 'Michel Teló', 'Guilherma e santiago', 'Luan Santana  Fernando e Sorocaba']"
315,"['Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Ferras', 'The White Stripes', 'The Smashing Pumpkins', 'The Killers', 'The Breeders']"
316,"['Slipknot', 'Stone Sour', '40 Below Summer', 'Spineshank', 'Apartment 26', 'P.O.D.', 'Twiztid']"
317,"['Claudio Baglioni', 'Elisa', 'Luigi Tenco', 'Boston', 'Blue Öyster Cult', 'Rashni', 'Klein & Mbo']"
318,"['Goto80', 'Mitchel Musso', 'Ferras', 'Carrie Underwood', 'Lady Antebellum', 'Jimmy Eat World', 'From First to Last']"
319,"['Terror', 'Down to Nothing', 'Hatred Surge', 'Bad Religion', 'Bomb the Music Industry!', 'Braid', 'A Static Lullaby']"
320,"['Goto80', 'Mitchel Musso', 'Ferras', 'Die Sektor', 'Xmal Deutschland', 'The Shadows', 'Jack Johnson']"
321,"['Chelsea Grin', 'Suicide Silence', 'Queensrÿche', 'Dio', 'Led Zeppelin', 'Avalanch', 'Black Label Society']"
322,"['Goto80', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Travis', 'Ayakashi Japanese Classic Horror', 'RAF Camora', 'Kollegah']"
324,"['Queensrÿche', 'Judas Priest', 'Forbidden', 'L.A. Guns', 'Metallica', 'Halford', 'Armored Saint']"
325,"['God Module', 'Switchblade Symphony', ""Psy'Aviah"", 'Alien Sex Fiend', 'Siouxsie and the Banshees', 'Bloodsucking Zombies From Outer Space', 'Norma Loy']"
326,"['Mitchel Musso', 'Goto80', 'Ferras', 'O Rappa', 'Legião Urbana', 'Ira!', 'Detonautas Roque Clube']"
327,"['Mitchel Musso', 'Goto80', 'Ferras', 'Doda', 'Agnieszka Chylińska', 'David Sylvian & Robert Fripp', 'David Sylvian']"
328,"['Róisín Murphy', 'Lady Gaga', 'iamamiwhoami', nan, nan, 'Phoenix and the Turtle', 'A Silver Mt. Zion']"
329,"['múm & Úrú Búrú Sextettinn', 'Ferras', 'Goto80', 'Boyz II Men', 'Janet Jackson', 'João Bosco & Vinícius               - www.CdsCompletos.net', 'Seu Jorge']"
330,"['Mitchel Musso', 'Ferras', 'Federico Miranda', 'Sin Bandera', 'La Nueva Banda Timbiriche', 'From First to Last', 'Set Your Goals']"
331,"['Federico Miranda', 'Goto80', 'múm & Úrú Búrú Sextettinn', 'Katy Perry', 'Britney Spears vs Avril Lavigne', '14 Bis', 'Lulu Santos']"
332,"['múm & Úrú Búrú Sextettinn', 'Goto80', 'Mitchel Musso', 'Maxwell', 'Kissey Asplund', 'Kate Winslet', 'Carpenters']"
333,"['Katy Perry', 'Maroon', 'Selena Gomez & Demi Lovato', 'Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Kelly Key', 'Marjorie Estiano']"
334,"['Blur', 'Primus', 'The White Stripes', 'The Smashing Pumpkins', 'KISS', 'Dead Poet & Wildcard', 'Chances With Wolves']"
335,"['Federico Miranda', 'Mitchel Musso', 'Goto80', 'Carole King', 'Susan Egan/Vaneese Thomas/Cheryl Freeman/LaChanze/Lillias White', 'Lady Gaga', 'David Sylvian & Robert Fripp']"
336,"['Pjusk', 'Arms and Sleepers', 'offthesky', 'Tides From Nebula', 'A Silver Mt. Zion', 'Moëvöt', 'Lustmord']"
337,"['Annihilator', 'Avalanch', 'Slipknot', 'Queensrÿche', 'Chelsea Grin', 'Deströyer 666', 'Cacophony']"
338,"['Tuff', 'Baton Rouge', 'The Darkness', '10cc', 'Twisted Sister', 'Dio', 'Whitesnake']"
339,"['Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'N-O-D', 'Maroon', 'David Sylvian & Robert Fripp', 'Róisín Murphy']"
340,"['Ferras', 'Goto80', 'Mitchel Musso', 'Rodolfo', 'Carpenters', 'iamamiwhoami', 'David Sylvian']"
341,"['Kiln', 'Mohave Triangles', 'Merzbow', 'Ferras', 'múm & Úrú Búrú Sextettinn', 'Blind Divine', 'µ-Ziq']"
342,"['Federico Miranda', 'Goto80', 'Mitchel Musso', 'Five Finger Death Punch', 'KISS', 'Mute Math', 'Dishwalla']"
343,"['Whitesnake', 'Dio', 'L.A. Guns', 'The White Stripes', 'KISS', 'Forbidden', 'Chelsea Grin']"
344,"['Mitchel Musso', 'Ferras', 'múm & Úrú Búrú Sextettinn', 'Xmal Deutschland', 'Seabound', 'Tape', 'Woodworkings']"
345,"['Goto80', 'Ferras', 'Federico Miranda', 'Milburn', 'Mara Aranda & Solatge', 'Broken Social Scene', 'The Kooks']"
346,"['Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Jimmy Lee & Wayne Walker', 'High Noon', 'Cascadura', 'Vera Loca']"
347,"['The Smashing Pumpkins', 'Rush', 'KISS', 'Fair to Midland', '40 Below Summer', 'Falling In Reverse', 'Motograter']"
348,"['Federico Miranda', 'Goto80', 'múm & Úrú Búrú Sextettinn', 'We The Kings', 'Farewell', 'Such Gold', 'Jimmy Eat World']"
349,"['Queensrÿche', 'Forbidden', 'Suicide Silence', 'Soulwax', 'Shitdisco', 'Laxative', 'Bolt Action Five']"
350,"['múm & Úrú Búrú Sextettinn', 'Goto80', 'Federico Miranda', 'Kylie Minogue', nan, 'Kate Winslet', 'Carpenters']"
351,"[nan, nan, 'Kerli', 'Blue Sky Black Death', 'Phutureprimitive', 'Savoy']"
352,"['Lady Gaga', 'Róisín Murphy', 'David Sylvian', nan, 'ＲＥＤ', 'Federico Miranda', 'múm & Úrú Búrú Sextettinn']"
353,"['Mitchel Musso', 'Federico Miranda', 'Ferras', 'David Sylvian & Robert Fripp', 'Lady Gaga', nan, nan]"
354,"['Federico Miranda', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Five Finger Death Punch', 'The White Stripes', 'Stone Sour', 'Slipknot']"
355,"['Federico Miranda', 'Goto80', 'Mitchel Musso', 'John Legend', 'Adele', 'Kings of Leon', '30 Seconds to Mars']"
356,"['Silverstein', 'As Cities Burn', 'Before Their Eyes', 'Blinded Colony', 'War of Ages', 'PMtoday', 'Hopes Die Last']"
357,"['Goto80', 'múm & Úrú Búrú Sextettinn', 'Federico Miranda', nan, 'Kylie Minogue', 'The Neon Judgement', 'The Damned']"
358,"['Phoenix and the Turtle', 'Tides From Nebula', 'A Silver Mt. Zion', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Portishead', 'Faithless']"
359,"['Chris Bondy', 'Achillea', 'Oliver Shanti & Friends', 'Bad Sector', 'Helios', 'Porter', 'Boards of Canada']"
360,"['Goto80', 'Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Gotan Project', 'Cirque du Soleil', 'Chandeen', 'Liquid Mind']"
361,"['múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'Mitchel Musso', 'Kate Winslet', 'Kay Starr', 'Maroon', 'Katy Perry']"
362,"['Latterman', 'The Early November', 'The Methadones', ""Snow White's Poison Bite"", 'Pierce the Veil', 'Such Gold', 'Set Your Goals']"
363,"['KISS', 'Five Finger Death Punch', 'The White Stripes', 'Say Anything', 'Dance of Days', 'Farewell', 'We The Kings']"
364,"['The White Stripes', 'Five Finger Death Punch', 'Rush', 'Blur', 'Meat Puppets', 'Patrick Wolf', 'The Aluminum Group']"
365,"['Goto80', 'múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'offthesky', 'Autechre', 'Loscil', 'Mohave Triangles']"
366,"['Bombay Bicycle Club', 'Modest Mouse', 'Franz Ferdinand', 'The Enemy', 'Spoon', 'Red Hot Chili Peppers', 'The White Stripes']"
367,"['From First to Last', 'Set Your Goals', 'Jimmy Eat World', 'Fresno', 'La Dispute', 'Johnie 3', 'The Invalids']"
368,"['Ferras', 'Mitchel Musso', 'Goto80', 'His Name Is Alive', 'Lower Dens', 'Badly Drawn Boy', 'Teenage Fanclub']"
369,"['Bombay Bicycle Club', 'Interpol', 'Arcade Fire', 'Ferras', 'múm & Úrú Búrú Sextettinn', 'Psychic TV', 'The Damned']"
370,"['Goto80', 'Ferras', 'Federico Miranda', 'KISS', 'Rush', 'The White Stripes', 'Red Hot Chili Peppers']"
371,"['Altered Images', 'Eurythmics', 'Arcadia', 'Die Sektor', 'ADULT.', 'Carved Souls', 'Imperative Reaction']"
372,"['Godsmack', 'Apartment 26', 'Hoobastank', 'Motograter', 'Twiztid', 'Suicide Silence', 'Judas Priest']"
374,"['Depeche Mode', 'Eurythmics', 'Altered Images', 'B-Movie', 'Imperative Reaction', 'Of Machines', 'Stabbing Westward']"
375,"['Federico Miranda', 'Goto80', 'múm & Úrú Búrú Sextettinn', 'Katy Perry', 'Britney Spears vs Avril Lavigne', 'John Legend', 'Adele']"
376,"['Forbidden', 'Queensrÿche', 'Suicide Silence', 'Armored Saint', 'Judas Priest', 'Whitesnake', 'L.A. Guns']"
377,"['Chelsea Grin', 'Judas Priest', 'Forbidden', 'Cephalic Carnage', 'Lamb', 'Virgin Steele', 'Amon Amarth']"
378,"['KISS', 'Rush', 'Five Finger Death Punch', 'Tuff', 'The Darkness', 'Goto80', 'Ferras']"
380,"['múm & Úrú Búrú Sextettinn', 'Goto80', 'Federico Miranda', 'Boyz II Men', 'Bobby Brown', 'Kate Winslet', 'Carpenters']"
382,"['Federico Miranda', 'Ferras', 'Goto80', 'Big Syke', 'Kokane', '2Pac', 'G-Unit']"
383,"['Muse', 'The Killers', 'The Breeders', 'Feeder', 'The Enemy', 'Legião Urbana', 'Ira!']"
385,"['Goto80', 'Mitchel Musso', 'Ferras', 'Farewell', 'Johnie 3', 'Jimmy Eat World', 'From First to Last']"
386,"['Malk De Koijn', 'Kim Larsen & Bellami', 'Lars Lilholt', 'Judas Priest', 'Warlock', 'The Smashing Pumpkins', 'Rush']"
387,"['Goto80', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Marques Houston', 'Tamia', 'Tony Yayo', 'Jurassic 5']"
388,"['Judas Priest', 'Queensrÿche', 'Suicide Silence', 'Hydria', 'King Crimson', 'Delain', 'Kalisia']"
390,"[nan, nan, nan, 'Federico Miranda', 'Ferras', 'Katy Perry', 'Selena Gomez & Demi Lovato']"
391,"['Say Anything', 'I Am Ghost', 'Fresno', 'The Gloria Record', 'For Today', 'Goto80', 'múm & Úrú Búrú Sextettinn']"
392,"['Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Ferras', 'Def Leppard', 'KISS', 'Whitesnake', 'L.A. Guns']"
393,"['Blue Öyster Cult', 'Neil Young & Crazy Horse', 'Tom Petty and the Heartbreakers', 'Spacemen 3', 'The Music Machine', 'Rodolfo', 'Kay Starr']"
394,"['O Rappa', 'Nenhum de Nós', 'Skank', 'Majek Fashek', 'Filosofia Reggae', 'Ira!', 'Os Paralamas do Sucesso']"
395,"['Suicide Silence', 'Judas Priest', 'Queensrÿche', '40 Below Summer', 'Stone Sour', 'Motograter', 'Twiztid']"
